Device,video_name,frame_number,total_patches,sector1_correct,sector2_correct,sector3_correct,sector4_correct,blur,std,correct,prnu_std
D08_Apple_iPhone5,D08_Apple_iPhone5_V_indoor_still_0002_,9_,15,0,8,5,12,52.69362172018689,72.84796350717191,,0.81995505
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorWA_panrot_0002_,0_,3,1,0,0,1,56.228714471966946,54.039467013904385,,1.3087643
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorWA_panrot_0002_,10_,2,0,2,1,1,98.59106710203775,54.127929540899174,,1.5552183
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorWA_panrot_0002_,11_,2,0,0,2,0,46.29938579342796,43.541861117787036,,1.1375381
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorWA_panrot_0002_,12_,2,2,1,0,0,95.1900373710082,52.02432008061528,,1.5519502
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorWA_panrot_0002_,13_,2,0,1,0,0,132.0160990831644,54.191193866259276,,1.6790539
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorWA_panrot_0002_,14_,3,3,1,2,0,85.01064431490724,54.426189044141566,,1.2607744
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorWA_panrot_0002_,1_,3,1,0,2,1,46.29938579342796,43.541861117787036,,1.1375381
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorWA_panrot_0002_,2_,3,3,3,2,0,14.60254514404577,53.09146049892595,,0.8426578
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorWA_panrot_0002_,3_,3,1,1,1,0,132.0160990831644,54.191193866259276,,1.6790539
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorWA_panrot_0002_,4_,2,1,2,1,0,119.27460019217975,53.71733223741623,,1.6815045
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorWA_panrot_0002_,5_,3,2,2,2,0,56.228714471966946,54.039467013904385,,1.3087643
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorWA_panrot_0002_,6_,3,2,0,2,0,117.8246407624154,57.86335980642362,,1.6256739
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorWA_panrot_0002_,7_,3,2,1,2,1,99.0489351930396,55.58504064655462,,1.49777
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorWA_panrot_0002_,8_,2,2,2,2,0,56.228714471966946,54.039467013904385,,1.3087643
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorWA_panrot_0002_,9_,3,1,0,2,0,18.373759324531875,42.24301073000983,,0.6594057
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorWA_still_0002_,0_,1,0,0,0,0,227.37538450699273,68.63193032238124,,1.7326078
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorWA_still_0002_,10_,1,0,0,1,0,227.37538450699273,68.63193032238124,,1.7326078
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorWA_still_0002_,11_,1,0,0,0,0,233.96298609632976,69.66809266557424,,1.7767175
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorWA_still_0002_,12_,1,0,1,0,0,273.6808946618717,70.99762985574408,,1.5704842
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorWA_still_0002_,13_,1,0,0,0,0,230.75105283942483,69.2700744035042,,1.7196378
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorWA_still_0002_,14_,1,0,0,0,0,247.49040389208284,69.62146449249501,,1.7936271
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorWA_still_0002_,1_,1,0,0,0,0,239.8695797437728,68.70076444686619,,1.7942361
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorWA_still_0002_,2_,1,0,0,0,0,273.6808946618717,70.99762985574408,,1.5704842
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorWA_still_0002_,3_,1,0,0,0,0,243.5053290492344,69.07612161097295,,1.8037951
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorWA_still_0002_,4_,1,0,0,0,0,247.49040389208284,69.62146449249501,,1.7936271
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorWA_still_0002_,5_,1,0,1,0,0,241.22946960903113,69.71471839827238,,1.7440715
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorWA_still_0002_,6_,1,0,0,0,0,229.79043764471632,68.92069273529373,,1.736086
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorWA_still_0002_,7_,1,0,0,1,0,241.22946960903113,69.71471839827238,,1.7440715
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorWA_still_0002_,8_,1,0,0,0,0,241.22946960903113,69.71471839827238,,1.7440715
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorWA_still_0002_,9_,1,0,0,0,0,226.18291997943115,68.90721252816358,,1.7779851
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorYT_panrot_0002_,0_,15,11,12,9,10,10.38037707184261,40.86816479165013,,0.66374785
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorYT_panrot_0002_,10_,15,9,14,14,15,10.38037707184261,40.86816479165013,,0.66374785
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorYT_panrot_0002_,11_,15,2,0,3,15,6.686292436783171,56.24232884130443,,0.5423833
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorYT_panrot_0002_,12_,15,8,8,10,8,21.657992860685862,50.25455937842227,,0.8628859
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorYT_panrot_0002_,13_,15,14,10,9,9,35.37048272945991,56.582487553659604,,0.97845405
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorYT_panrot_0002_,14_,15,8,12,14,8,10.749600671805347,51.03834387726287,,0.74791
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorYT_panrot_0002_,1_,15,1,1,12,13,4.432101658950617,39.315301311186325,,0.47015044
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorYT_panrot_0002_,2_,15,10,13,13,12,21.657992860685862,50.25455937842227,,0.8628859
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorYT_panrot_0002_,3_,15,9,13,15,12,7.041849913349796,52.193756528764794,,0.6064879
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorYT_panrot_0002_,4_,15,14,9,10,9,10.749600671805347,51.03834387726287,,0.74791
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorYT_panrot_0002_,5_,15,5,9,13,13,21.887947526305858,56.92640940609528,,0.9081234
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorYT_panrot_0002_,6_,15,14,13,13,12,30.150898434736884,52.61144164765288,,0.94518375
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorYT_panrot_0002_,7_,15,8,7,11,7,21.887947526305858,56.92640940609528,,0.9081234
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorYT_panrot_0002_,8_,15,12,13,7,13,21.887947526305858,56.92640940609528,,0.9081234
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorYT_panrot_0002_,9_,15,14,14,13,13,25.35904320594614,54.72594239525011,,0.9840772
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorYT_still_0002_,0_,15,4,7,3,9,107.56776570387872,69.68586243161832,,1.3411056
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorYT_still_0002_,10_,15,4,6,4,10,108.00456065135171,68.76653452452874,,1.3873719
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorYT_still_0002_,11_,15,3,9,3,11,91.38054288475665,69.65888324331314,,1.1461122
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorYT_still_0002_,12_,15,3,10,2,9,89.58381307160363,68.98452676408682,,1.2053186
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorYT_still_0002_,13_,15,4,7,5,11,91.10484904699554,68.75412742457617,,1.3468446
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorYT_still_0002_,1_,15,4,10,1,7,91.38054288475665,69.65888324331314,,1.1461122
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorYT_still_0002_,2_,15,4,6,3,9,105.47810328487823,70.85869585454358,,1.0973781
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorYT_still_0002_,3_,15,2,8,2,10,91.10484904699554,68.75412742457617,,1.3468446
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorYT_still_0002_,4_,15,5,6,6,10,89.80157212680766,67.45343327412337,,1.3399671
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorYT_still_0002_,5_,15,3,6,4,8,91.38054288475665,69.65888324331314,,1.1461122
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorYT_still_0002_,6_,15,4,8,2,11,94.99979793309136,69.82963660217261,,1.1325551
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorYT_still_0002_,7_,15,4,7,4,12,107.91137532766035,69.66623925541857,,1.3805271
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorYT_still_0002_,8_,15,4,5,3,11,91.38054288475665,69.65888324331314,,1.1461122
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorYT_still_0002_,9_,15,3,7,4,8,97.19035684718175,70.51511766163951,,1.0961956
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoor_panrot_0002_,0_,15,14,7,13,9,31.615521662090483,51.95746164788166,,0.9428433
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoor_panrot_0002_,10_,15,8,9,9,10,34.746144868823414,46.57313085902397,,0.99764794
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoor_panrot_0002_,11_,15,15,14,11,12,25.38975786392545,57.27739542153037,,1.0095167
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoor_panrot_0002_,12_,15,6,0,7,10,21.28123842588033,48.366449840002424,,0.80235636
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoor_panrot_0002_,13_,15,5,12,9,15,17.55358458472405,37.31812118555082,,0.79553676
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoor_panrot_0002_,14_,15,8,15,11,15,20.73093016335631,40.73237562023931,,0.9113979
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoor_panrot_0002_,1_,15,12,6,11,10,25.38975786392545,57.27739542153037,,1.0095167
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoor_panrot_0002_,2_,15,0,0,4,9,21.849098620409855,59.888811144640215,,0.8139159
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoor_panrot_0002_,3_,15,8,15,13,15,17.55358458472405,37.31812118555082,,0.79553676
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoor_panrot_0002_,4_,15,7,9,10,6,31.98129579962376,47.44586799074275,,1.0085243
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoor_panrot_0002_,5_,15,12,10,9,10,17.55358458472405,37.31812118555082,,0.79553676
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoor_panrot_0002_,6_,15,13,13,8,10,32.998904802849786,54.79560241680286,,1.0052574
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoor_panrot_0002_,7_,15,13,15,11,8,44.10942081361314,55.695823199062,,1.1320825
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoor_panrot_0002_,8_,15,7,12,9,14,17.55358458472405,37.31812118555082,,0.79553676
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoor_panrot_0002_,9_,15,7,3,12,6,7.5758029498630215,42.78262452476946,,0.52412266
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoor_still_0002_,0_,15,6,7,4,8,109.47262802777544,69.73636958926119,,1.3996733
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoor_still_0002_,10_,15,3,7,2,12,109.47262802777544,69.73636958926119,,1.3996733
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoor_still_0002_,11_,15,4,11,2,8,104.79451672301501,68.6912535830592,,1.3491037
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoor_still_0002_,12_,15,3,5,4,12,95.10780608372106,69.7301650530247,,1.363051
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoor_still_0002_,13_,15,4,7,3,7,98.91650941420161,70.92163298972886,,1.1497728
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoor_still_0002_,14_,15,3,8,0,7,101.86426069805896,69.33915446130649,,1.3378799
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoor_still_0002_,1_,15,5,9,4,10,104.79451672301501,68.6912535830592,,1.3491037
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoor_still_0002_,2_,15,3,5,3,11,109.81899544374443,69.49232498695197,,1.3920299
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoor_still_0002_,3_,15,5,9,5,9,112.83387676499576,69.24318345899127,,1.407362
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoor_still_0002_,4_,15,3,4,5,11,118.29556802531049,69.39101324735508,,1.4150773
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoor_still_0002_,5_,15,4,8,3,8,109.47262802777544,69.73636958926119,,1.3996733
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoor_still_0002_,6_,15,4,10,1,8,100.32025972703637,69.04051099097133,,1.3481934
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoor_still_0002_,7_,15,3,11,2,10,112.25399545797747,69.76876057370633,,1.3570694
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoor_still_0002_,8_,15,3,10,2,8,109.47262802777544,69.73636958926119,,1.3996733
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoor_still_0002_,9_,15,4,10,1,8,106.09143950962014,68.99458289850638,,1.365508
D09_Huawei_P8,D09_Huawei_P8_V_flatWA_panrot_0002_,0_,3,2,1,3,3,17.20150844884359,9.592761281554273,,0.9075205
D09_Huawei_P8,D09_Huawei_P8_V_flatWA_panrot_0002_,10_,3,2,0,3,2,13.88253730971594,11.111503176167744,,0.88983077
D09_Huawei_P8,D09_Huawei_P8_V_flatWA_panrot_0002_,11_,3,3,1,3,0,14.367285766360135,9.411936151503816,,0.94531757
D09_Huawei_P8,D09_Huawei_P8_V_flatWA_panrot_0002_,12_,3,2,2,3,1,15.867492136819646,8.021684686879416,,0.99405944
D09_Huawei_P8,D09_Huawei_P8_V_flatWA_panrot_0002_,13_,3,1,1,3,0,5.261762966966143,10.144821723310168,,0.6785424
D09_Huawei_P8,D09_Huawei_P8_V_flatWA_panrot_0002_,14_,3,3,1,3,0,16.532471001039866,7.529870408900786,,0.9844508
D09_Huawei_P8,D09_Huawei_P8_V_flatWA_panrot_0002_,1_,3,3,0,3,0,22.841971260391592,14.797447112864637,,1.0526898
D09_Huawei_P8,D09_Huawei_P8_V_flatWA_panrot_0002_,2_,3,2,1,3,1,13.408903300703795,10.2567941804839,,0.8678725
D09_Huawei_P8,D09_Huawei_P8_V_flatWA_panrot_0002_,3_,3,1,1,3,1,28.107792830822767,18.610464296485247,,1.1640817
D09_Huawei_P8,D09_Huawei_P8_V_flatWA_panrot_0002_,4_,3,2,0,3,1,19.63132361878945,15.542622386825382,,1.0156484
D09_Huawei_P8,D09_Huawei_P8_V_flatWA_panrot_0002_,5_,3,0,0,1,1,23.21274566101145,12.184531557269123,,0.8704902
D09_Huawei_P8,D09_Huawei_P8_V_flatWA_panrot_0002_,6_,3,2,1,3,0,16.540074676819078,14.964966789456275,,0.90092516
D09_Huawei_P8,D09_Huawei_P8_V_flatWA_panrot_0002_,7_,3,2,0,3,1,15.335215210719017,9.465858605092194,,0.92197686
D09_Huawei_P8,D09_Huawei_P8_V_flatWA_panrot_0002_,8_,3,0,2,3,2,28.107792830822767,18.610464296485247,,1.1640817
D09_Huawei_P8,D09_Huawei_P8_V_flatWA_panrot_0002_,9_,3,1,0,3,0,28.107792830822767,18.610464296485247,,1.1640817
D09_Huawei_P8,D09_Huawei_P8_V_flatWA_still_0002_,0_,3,3,3,3,3,483.51466403821615,18.490973144548956,,2.9405093
D09_Huawei_P8,D09_Huawei_P8_V_flatWA_still_0002_,10_,3,3,3,3,3,483.51466403821615,18.490973144548956,,2.9405093
D09_Huawei_P8,D09_Huawei_P8_V_flatWA_still_0002_,11_,3,3,3,3,3,494.3100821936966,16.983242630154308,,2.939476
D09_Huawei_P8,D09_Huawei_P8_V_flatWA_still_0002_,12_,3,3,3,3,3,451.3951029317134,18.08132526290106,,2.9243069
D09_Huawei_P8,D09_Huawei_P8_V_flatWA_still_0002_,13_,3,3,3,3,3,466.7494118046747,18.227511887103883,,2.9225135
D09_Huawei_P8,D09_Huawei_P8_V_flatWA_still_0002_,14_,3,3,3,3,3,457.33883588385964,17.132399974544885,,2.9213495
D09_Huawei_P8,D09_Huawei_P8_V_flatWA_still_0002_,1_,3,3,3,3,3,465.94191847885133,17.80525779811967,,2.9360077
D09_Huawei_P8,D09_Huawei_P8_V_flatWA_still_0002_,2_,3,3,3,3,3,451.3951029317134,18.08132526290106,,2.9243069
D09_Huawei_P8,D09_Huawei_P8_V_flatWA_still_0002_,3_,3,3,3,3,3,490.15434760457964,17.426082365131567,,2.9279997
D09_Huawei_P8,D09_Huawei_P8_V_flatWA_still_0002_,4_,3,3,3,3,3,603.4638745802298,18.94636421813434,,2.8751156
D09_Huawei_P8,D09_Huawei_P8_V_flatWA_still_0002_,5_,3,3,3,3,3,452.3625024523608,18.42910615424169,,2.9270978
D09_Huawei_P8,D09_Huawei_P8_V_flatWA_still_0002_,6_,3,3,3,3,3,468.0125024445387,17.511623349651796,,2.9260213
D09_Huawei_P8,D09_Huawei_P8_V_flatWA_still_0002_,7_,3,3,3,3,2,445.09870585092307,17.86581140918997,,2.9328244
D09_Huawei_P8,D09_Huawei_P8_V_flatWA_still_0002_,8_,3,3,2,3,3,468.0125024445387,17.511623349651796,,2.9260213
D09_Huawei_P8,D09_Huawei_P8_V_flatWA_still_0002_,9_,3,3,3,3,3,468.0125024445387,17.511623349651796,,2.9260213
D09_Huawei_P8,D09_Huawei_P8_V_flatYT_panrot_0002_,0_,15,11,5,14,4,7.405874323243524,11.757888945638316,,0.63865775
D09_Huawei_P8,D09_Huawei_P8_V_flatYT_panrot_0002_,10_,15,10,4,13,7,5.60575761954644,9.148231796706153,,0.6036635
D09_Huawei_P8,D09_Huawei_P8_V_flatYT_panrot_0002_,11_,15,1,7,4,1,3.310882522990934,20.55892673751453,,0.5674924
D09_Huawei_P8,D09_Huawei_P8_V_flatYT_panrot_0002_,12_,15,4,3,15,4,9.463827640821018,13.25800903735351,,0.6700774
D09_Huawei_P8,D09_Huawei_P8_V_flatYT_panrot_0002_,13_,15,11,7,15,11,7.054152681274827,8.797567044866799,,0.68127173
D09_Huawei_P8,D09_Huawei_P8_V_flatYT_panrot_0002_,14_,15,13,7,15,9,9.379067795010283,10.41219114843864,,0.7182708
D09_Huawei_P8,D09_Huawei_P8_V_flatYT_panrot_0002_,1_,15,3,9,14,6,4.73580777261156,12.29619084672947,,0.61548483
D09_Huawei_P8,D09_Huawei_P8_V_flatYT_panrot_0002_,2_,15,4,8,14,2,23.721780958180815,16.87166435991187,,1.0831637
D09_Huawei_P8,D09_Huawei_P8_V_flatYT_panrot_0002_,3_,15,15,12,15,3,24.13828847160019,9.624186328693739,,1.1337575
D09_Huawei_P8,D09_Huawei_P8_V_flatYT_panrot_0002_,4_,15,8,9,14,5,6.350364099772051,10.29198481528257,,0.7077435
D09_Huawei_P8,D09_Huawei_P8_V_flatYT_panrot_0002_,5_,15,11,5,14,3,9.648381558484754,12.14730575653315,,0.75323534
D09_Huawei_P8,D09_Huawei_P8_V_flatYT_panrot_0002_,6_,15,6,0,15,4,5.8571228769468355,14.32164163194691,,0.5918546
D09_Huawei_P8,D09_Huawei_P8_V_flatYT_panrot_0002_,7_,15,11,8,13,7,4.13464935677611,18.081606527494895,,0.61807257
D09_Huawei_P8,D09_Huawei_P8_V_flatYT_panrot_0002_,8_,15,7,6,15,11,6.350364099772051,10.29198481528257,,0.7077435
D09_Huawei_P8,D09_Huawei_P8_V_flatYT_panrot_0002_,9_,15,10,10,15,3,6.350364099772051,10.29198481528257,,0.7077435
D09_Huawei_P8,D09_Huawei_P8_V_flatYT_still_0002_,0_,15,15,15,15,15,268.49733891740715,23.08565294822746,,2.569937
D09_Huawei_P8,D09_Huawei_P8_V_flatYT_still_0002_,10_,15,15,15,15,15,252.18085885152615,22.442894529555858,,2.4801836
D09_Huawei_P8,D09_Huawei_P8_V_flatYT_still_0002_,11_,15,15,15,15,15,311.95336226147737,20.97025832083005,,2.683225
D09_Huawei_P8,D09_Huawei_P8_V_flatYT_still_0002_,12_,14,14,14,14,14,293.9594999002562,22.23162450930315,,2.652842
D09_Huawei_P8,D09_Huawei_P8_V_flatYT_still_0002_,13_,15,15,15,15,15,293.99128543518276,21.659917543371794,,2.6695218
D09_Huawei_P8,D09_Huawei_P8_V_flatYT_still_0002_,1_,15,15,15,15,15,311.95336226147737,20.97025832083005,,2.683225
D09_Huawei_P8,D09_Huawei_P8_V_flatYT_still_0002_,2_,15,15,15,15,15,276.7149498346263,22.85316697635415,,2.5033932
D09_Huawei_P8,D09_Huawei_P8_V_flatYT_still_0002_,3_,15,15,15,15,15,293.99128543518276,21.659917543371794,,2.6695218
D09_Huawei_P8,D09_Huawei_P8_V_flatYT_still_0002_,4_,15,15,15,15,15,271.1835964964366,22.213622586783544,,2.622919
D09_Huawei_P8,D09_Huawei_P8_V_flatYT_still_0002_,5_,15,15,15,15,15,336.07745080846524,20.683088791673455,,2.7124586
D09_Huawei_P8,D09_Huawei_P8_V_flatYT_still_0002_,6_,15,15,15,15,15,332.08253800714664,20.95471335793353,,2.6988325
D09_Huawei_P8,D09_Huawei_P8_V_flatYT_still_0002_,7_,15,15,15,15,15,290.0930748455861,22.761315172378072,,2.591907
D09_Huawei_P8,D09_Huawei_P8_V_flatYT_still_0002_,8_,15,15,15,15,15,268.49733891740715,23.08565294822746,,2.569937
D09_Huawei_P8,D09_Huawei_P8_V_flatYT_still_0002_,9_,15,15,15,15,15,268.49733891740715,23.08565294822746,,2.569937
D09_Huawei_P8,D09_Huawei_P8_V_flat_panrot_0002_,0_,15,9,6,15,7,10.355438847494568,13.244666392276457,,0.78866446
D09_Huawei_P8,D09_Huawei_P8_V_flat_panrot_0002_,10_,15,10,5,15,8,13.403732638438642,19.007653049167587,,0.8668157
D09_Huawei_P8,D09_Huawei_P8_V_flat_panrot_0002_,11_,15,8,10,15,8,11.284936342588875,18.95636881580087,,0.7895696
D09_Huawei_P8,D09_Huawei_P8_V_flat_panrot_0002_,12_,15,11,4,15,12,11.197190385644701,9.7859915935283,,0.786567
D09_Huawei_P8,D09_Huawei_P8_V_flat_panrot_0002_,13_,15,12,7,14,4,11.122504338969575,12.829509936287215,,0.7980509
D09_Huawei_P8,D09_Huawei_P8_V_flat_panrot_0002_,14_,15,10,4,11,8,5.035530474342795,19.576369380933652,,0.543719
D09_Huawei_P8,D09_Huawei_P8_V_flat_panrot_0002_,1_,15,14,11,15,5,9.574423225249102,9.201140604268433,,0.75353575
D09_Huawei_P8,D09_Huawei_P8_V_flat_panrot_0002_,2_,15,15,7,15,11,11.197190385644701,9.7859915935283,,0.786567
D09_Huawei_P8,D09_Huawei_P8_V_flat_panrot_0002_,3_,15,15,13,15,5,11.122504338969575,12.829509936287215,,0.7980509
D09_Huawei_P8,D09_Huawei_P8_V_flat_panrot_0002_,4_,15,14,10,14,13,10.166476658540375,9.856607147837915,,0.7795578
D09_Huawei_P8,D09_Huawei_P8_V_flat_panrot_0002_,5_,15,10,4,15,10,7.413016975275152,8.704431871334108,,0.6773453
D09_Huawei_P8,D09_Huawei_P8_V_flat_panrot_0002_,6_,15,12,8,15,8,18.605580630482457,18.683137522367694,,0.9960864
D09_Huawei_P8,D09_Huawei_P8_V_flat_panrot_0002_,7_,15,14,9,15,11,16.360684790987005,7.873230873207599,,0.9375973
D09_Huawei_P8,D09_Huawei_P8_V_flat_panrot_0002_,8_,15,12,12,15,7,38.59805409940028,9.432338282496948,,1.4217341
D09_Huawei_P8,D09_Huawei_P8_V_flat_panrot_0002_,9_,15,15,11,15,13,38.59805409940028,9.432338282496948,,1.4217341
D09_Huawei_P8,D09_Huawei_P8_V_flat_still_0002_,0_,15,15,14,15,15,353.5026163692317,22.183517999303152,,2.741661
D09_Huawei_P8,D09_Huawei_P8_V_flat_still_0002_,10_,15,15,15,15,15,353.5026163692317,22.183517999303152,,2.741661
D09_Huawei_P8,D09_Huawei_P8_V_flat_still_0002_,11_,15,15,15,15,15,389.10571065517263,21.781173750624,,2.7592857
D09_Huawei_P8,D09_Huawei_P8_V_flat_still_0002_,12_,15,15,15,15,15,362.58880992431824,22.51262998952,,2.7467978
D09_Huawei_P8,D09_Huawei_P8_V_flat_still_0002_,13_,15,15,15,15,15,353.35339648511734,22.223492197727136,,2.7291706
D09_Huawei_P8,D09_Huawei_P8_V_flat_still_0002_,14_,15,15,15,15,15,359.0162099646862,21.309777829886908,,2.7392626
D09_Huawei_P8,D09_Huawei_P8_V_flat_still_0002_,1_,15,15,15,15,15,379.78845962878376,21.951590016245706,,2.7495139
D09_Huawei_P8,D09_Huawei_P8_V_flat_still_0002_,2_,15,15,15,15,15,362.58880992431824,22.51262998952,,2.7467978
D09_Huawei_P8,D09_Huawei_P8_V_flat_still_0002_,3_,15,15,15,15,15,358.15063473546513,21.422192915988866,,2.732118
D09_Huawei_P8,D09_Huawei_P8_V_flat_still_0002_,4_,15,15,15,15,15,330.81792870616505,23.904269559261856,,2.5381143
D09_Huawei_P8,D09_Huawei_P8_V_flat_still_0002_,5_,15,15,15,15,15,345.81299938348633,22.33873351920478,,2.7319388
D09_Huawei_P8,D09_Huawei_P8_V_flat_still_0002_,6_,15,15,15,15,15,371.8523954814816,21.31454528962463,,2.7441463
D09_Huawei_P8,D09_Huawei_P8_V_flat_still_0002_,7_,15,15,15,15,15,272.54774106458507,22.479142440309488,,2.5924587
D09_Huawei_P8,D09_Huawei_P8_V_flat_still_0002_,8_,15,15,15,15,15,358.15063473546513,21.422192915988866,,2.732118
D09_Huawei_P8,D09_Huawei_P8_V_flat_still_0002_,9_,15,15,15,15,15,358.15063473546513,21.422192915988866,,2.732118
D09_Huawei_P8,D09_Huawei_P8_V_indoorWA_panrot_0001_,0_,3,0,1,2,2,48.375498682884206,64.87213522198034,,1.3938957
D09_Huawei_P8,D09_Huawei_P8_V_indoorWA_panrot_0001_,10_,3,2,1,3,3,211.650799430122,62.26345244994345,,1.6051433
D09_Huawei_P8,D09_Huawei_P8_V_indoorWA_panrot_0001_,11_,3,1,3,3,3,161.06403442609158,86.6661773782368,,1.6632047
D09_Huawei_P8,D09_Huawei_P8_V_indoorWA_panrot_0001_,12_,2,1,2,0,2,108.59010093260734,74.40435355460414,,1.4062494
D09_Huawei_P8,D09_Huawei_P8_V_indoorWA_panrot_0001_,13_,3,0,0,1,1,59.41988993688964,69.99964340786875,,1.5147555
D09_Huawei_P8,D09_Huawei_P8_V_indoorWA_panrot_0001_,14_,3,3,3,2,2,17.785592231501518,88.4237074013167,,0.7412695
D09_Huawei_P8,D09_Huawei_P8_V_indoorWA_panrot_0001_,1_,3,1,2,2,1,161.06403442609158,86.6661773782368,,1.6632047
D09_Huawei_P8,D09_Huawei_P8_V_indoorWA_panrot_0001_,2_,3,1,1,3,2,325.6667609815672,79.88171891074656,,1.9676565
